學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,日間/進修,學制班別,當學年度總量內核定新生招生名額(A),當學年度新生保留入學資格人數(B),當學年度總量內新生招生核定名額之實際註冊人數(C),當學年度各學系境外(新生)學生實際註冊人數 (E),當學年度新生註冊率(%)D=〔(C+E)/(A-B+E)〕＊100％,當學年度系所招生特色說明,當學年度招生特色說明資訊網
114,公立,一般大學,0031,國立宜蘭大學,07211033,食品科學系,日間,碩士班,15,0,14,2,94.12,"本所致力研究與地區發展結合,積極研發地區特色食品,協助輔導地區產業之升級,提供學生實務體驗之機會。本系研究領域整合為「食品生物資源利用」、「加工技術開發研究」、「檢驗技術研究與應用」、「奈米食品科技研發」四大群,主要針對食品微生物之菌種鑑定、改良及生物資源與產程技術開發利用,保健食品及新興加工、包裝技術研究」和機能性食品生理活性檢測及新檢驗技術之開發研究等方向進行相關研究。研究發展以結合地區特色、發展技術平台為導向,積極與地區產學研相關單位合作。",http://niufood.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,07311027,建築與永續規劃研究所,日間,碩士班,15,0,15,3,100.00,"本所是東台灣唯一的國立大學建築與永續規劃領域研究所,為配合宜蘭與東台灣發展之特色與需求,積極運用當地環境資源,透過優質之小班教學,培養具有人文素養並關懷環境之高級建築環境規劃與設計專業人才。本所學術發展方向乃以永續發展為基礎核心價值,對「永續建築」、「環境安全」、「永續景觀」等三個領域進行教學研究,研究生可依其性向,獲得個人化之學習規劃與研究探索。本所目前之重點研究方向,在於以永續性觀點,論述建築、景觀、社區、都市、區域以至國家等各階層中之城鄉建設議題,例如：建築營造、休閒生態景觀、安全防災之規劃、建築設計與營運、文化展演設施規劃評估等議題。本所期盼透過上述教學與研究活動,協助政府及產業界共同營造永續之居住環境,並成為具有區域特色之居住環境與技術的研究中心及交流平台。",http://giasp.niu.edu.tw
114,公立,一般大學,0031,國立宜蘭大學,07321021,土木工程學系,日間,學士班(含四技),92,0,89,0,96.74,"1、通過IEET工程教育(EAC)國際認證,本系畢業生的學歷可於華盛頓協定(WA)會員國(美、加、英、日、韓、俄等)申請專業工程師執照認定,強化國際競爭力。2、著重實習與實驗操作,合計25間實習及實驗教室,整合成為「實務學習中心」,提供教學、研究與產學合作的重要基礎。3、整合智慧健康與綠色創新著重土木營建的智慧健康層面,形成多元發展的重要資源。4、防災科技因應台灣發生頻繁的各種天然及人為災害,本系學生可瞭解各種災害發生之知識及相關評估與防治方法,增進學生災害評估與擬定防治對策之能力,進而培養專業的災害評估與防治人才。5、數位設計強調3D立體的數位設計教學,學生將整合工程專業知識能力,再經由電腦輔助繪圖,以三維方式建構出具有創新思維的工程專業設計內容。6、工程管理加強培養學生跨領域的整合能力。",http://civil.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,07321021,土木工程學系,日間,碩士班,17,0,17,0,100.00,"1.本系碩士班共有結構工程、大地與材料工程、水資源工程、測量及空間資訊、營建管理等五組研究領域,學生可學習土木營建工程的最新知識與技術。25間實習及實驗教室整合成為土木系實務學習中心,充分提供研究所需空間及儀器設備。2.學生在論文主題研究領域以外,亦可修習各項跨領域課程。跨領域四大特色使學生比一般土木碩士擁有更出眾的特別專長  (1)整合智慧健康與綠色創新 (2)數位設計 (3)防災科技 (4)工程整合管理。3.各組碩士班學生皆有專屬研究室與座位,並可利用系圖書室與研討室隨時進行研究討論。4.學生就學期間,可獲補助至國外參加研討會活動,或成為外國大學交換學生,經由跨國交流以拓展國際視野。5.通過IEET工程教育(EAC)國際認證,本系畢業生的學歷可於華盛頓協定(WA)會員國(美、加、英、日、韓、俄等)申請專業工程師執照認定,強化國際競爭力。",http://civil.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,08111041,無人機應用暨智慧農業碩士學位學程,日間,碩士班,7,0,7,0,100.00,"無人機應用暨智慧農業碩士學位學程以無人機科技與智慧農業為基礎,為國立宜蘭大學積極發展之跨領域教學重點,整合本校生物資源學院、電機資訊學院與工學院的教研資源。教導學生應用人工智慧、資通訊技術與物聯網技術,跨領域整合無人載具系統與智慧科技工具應用於農業領域,充實發展農業智慧化之學養,給予學生農業創新基本素質,具備解決產業關鍵技術難題能力,訓練洞察產業發展趨勢,以達到培養具備國際觀與全球競爭力高階農業人才目標。",https://colbio.niu.edu.tw/p/412-1036-4385.php
114,公立,一般大學,0031,國立宜蘭大學,08112030,生物技術與動物科學系,日間,學士班(含四技),92,0,88,0,95.65,"本系擁有動物科學、生物技術與保健產品領域之專業師資,在動物科學領域,透過遺傳育種繁殖技術、智能化動物飼養管理技術、動物用疫苗、功能性飼料添加劑開發及肉品加工技術等,發展健康無毒養殖,提供高品質之畜禽產品,並發展寵物照護產業。  在生物技術領域,透過檢驗試劑開發、COVID-19疫苗開發、抗菌胜肽應用、抗發炎及神經保護藥物開發、中草藥癌症輔助性療法等,發展疾病預防與改善之精準健康產業。  在保健產品領域,透過機能性食品開發、蜜蜂產品開發、抗老化及免疫調節劑產品開發,發展健康促進之大健康產業。  本系教研設備新穎且充足,具備多間專業教室及教學實驗室、實驗動物中心、大型教學及研究用牧場、蜂場、生技保健產品試量產工廠等,每位教師也具備個人實驗室,教研能量豐富,提供學生最佳之學習及研究環境。",http://bas.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,08112030,生物技術與動物科學系,日間,博士班,3,0,3,0,100.00,"本系擁有動物科學、生物技術與保健產品領域之專業師資,在動物科學領域,透過遺傳育種繁殖技術、智能化動物飼養管理技術、動物用疫苗、功能性飼料添加劑開發及肉品加工技術等,發展健康無毒養殖,提供高品質之畜禽產品,並發展寵物照護產業。  在生物技術領域,透過檢驗試劑開發、COVID-19疫苗開發、抗菌胜肽應用、抗發炎及神經保護藥物開發、中草藥癌症輔助性療法等,發展疾病預防與改善之精準健康產業。  在保健產品領域,透過機能性食品開發、蜜蜂產品開發、抗老化及免疫調節劑產品開發,發展健康促進之大健康產業。  本系教研設備新穎且充足,具備多間專業教室及教學實驗室、實驗動物中心、大型教學及研究用牧場、蜂場、生技保健產品試量產工廠等,每位教師也具備個人實驗室,教研能量豐富,提供學生最佳之學習及研究環境。",http://bas.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,08112044,生物技術與動物科學系,日間,碩士班,16,0,16,1,100.00,"本系擁有動物科學、生物技術與保健產品領域之專業師資,在動物科學領域,透過遺傳育種繁殖技術、智能化動物飼養管理技術、動物用疫苗、功能性飼料添加劑開發及肉品加工技術等,發展健康無毒養殖,提供高品質之畜禽產品,並發展寵物照護產業。  在生物技術領域,透過檢驗試劑開發、COVID-19疫苗開發、抗菌胜肽應用、抗發炎及神經保護藥物開發、中草藥癌症輔助性療法等,發展疾病預防與改善之精準健康產業。  在保健產品領域,透過機能性食品開發、蜜蜂產品開發、抗老化及免疫調節劑產品開發,發展健康促進之大健康產業。  本系教研設備新穎且充足,具備多間專業教室及教學實驗室、實驗動物中心、大型教學及研究用牧場、蜂場、生技保健產品試量產工廠等,每位教師也具備個人實驗室,教研能量豐富,提供學生最佳之學習及研究環境。",http://bas.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,08121031,園藝學系,日間,學士班(含四技),51,0,51,0,100.00,"本系以園藝作物栽培、造園景觀規劃設計及園藝產品之處理與加工等理論與實務為主體,配合有機農業、生物技術及生態休閒等學理與應用性之課程,培養學生發展園藝事業之能力,同時針對園藝生產與環境間之互動及影響,培育具有宏觀視野之優秀園藝人才。為東台灣唯一成立之大學園藝系所,具有豐富與多樣的自然生態景觀環境,本系積極地將園藝作物結合自然生態資源,營造出兼具生產、生活及生態三生一體的永續發展特色,以有機休閒綠生活為發展目標。主要課程均配合實習/驗課程,並利用產學合作、融入式教學、服務學習,與環境綠美化等機會,強化實作訓練。以校外教學與國內外參訪、研習、實作活動強化學生對園藝產業實務之瞭解。推動國際志工農業服務計畫,以先進的農業技術布局全球農業人才並強化國際觀為教學特色。",http://hc.niu.edu.tw
114,公立,一般大學,0031,國立宜蘭大學,08121031,園藝學系,日間,碩士班,11,0,10,0,90.91,"本系教學研究主要分為園藝作物栽培繁殖、造園景觀設計及園產品處理加工等三大領域。為東台灣唯一成立之大學園藝系所,教學上追求卓越教學,除紮實的基礎學科訓練外,並強調實際操作技術之培養,並使學生兼具生活美學薰陶。研究上追求務實研究,在東部豐富的自然生態景觀環境中,發展有機休閒綠生活的特色目標。針對蘭陽地區較具栽培潛力之作物種類與品種加強栽培技術、品種選育繁殖與相關生理研究；青蔥、梨、番石榴等作物採收後處理；果蔬汁、水果酒等園產品加工之研究；休閒農場景觀遊憩等造園景觀規劃；設施園藝蔬果生產精進；植物工廠蔬果栽培；保健園藝作物生產與開發；有機農業生產規劃；果實蠅監測防治與蝴蝶、螢火蟲復育；休閒農業生態之研究等。同時利用生物技術針對花卉及觀賞植物,開發出高品質及高經濟價值之新產品或新品種。期能培育專業及熱忱之園藝人才。",http://hc.niu.edu.tw
